7/10/2015,18:40,FranmerMS,Exploring your Microsoft Dynamics NAV Data with Power BI : https://t.co/8Tl03gjd3i
7/10/2015,15:28,FranmerMS,Importing JSON files into SQL Server using OPENROWSET (BULK) - SQL Server Database Engine https://t.co/tP8GwlhwVS
7/10/2015,6:56,FranmerMS,Power BI Weekly Service Update - PowerBI - Site Home - MSDN Blogs https://t.co/nDBDnMlv02
7/10/2015,5:41,Technet_France,Datazen Enterprise dans une machine virtuelle #Azure par @FranmerMS http://t.co/PQgWU1eSaU #VM http://t.co/IURbaJm5qb
6/10/2015,6:07,FranmerMS,Toutes les vidéos du SQL Saturday Paris 2015 sont disponibles : http://t.co/6pqICXhOeQ  #SQLSatParis
6/10/2015,6:05,FranmerMS,RT @SaugetCh: Hey mais c'est @FranmerMS aux #SQLSatParis https://t.co/mq8xNgwBgy retrouvez toutes les vidéos ici =&gt; http://t.co/76p3xzpwYx
6/10/2015,3:48,FranmerMS,RT @Technitrain: Drillthrough on multiselect now works with #SSAS 2016 and #Excel 2016 http://t.co/BttEqLxzbp
5/10/2015,19:09,SaugetCh,Hey mais c'est @FranmerMS aux #SQLSatParis https://t.co/mq8xNgwBgy retrouvez toutes les vidéos ici =&gt; http://t.co/76p3xzpwYx
5/10/2015,17:49,FranmerMS,Preview: Azure SQL Database Query Performance Insight. https://t.co/iNgKlWheFf
5/10/2015,16:29,FranmerMS,Top 10 reasons to upgrade from SQL Server 2005 - SQL Server Team Blog - Site Home - TechNet Blogs http://t.co/lI5i1qhZpS
2/10/2015,13:41,FranmerMS,Behind the Scenes of Azure Data Lake: Bringing Microsoft’s Big Data Experience to Hadoop - Machine Learning http://t.co/geP7V0svYH
2/10/2015,13:30,KrollOntrack_FR,Merci de nous suivre!@sebbourguignon @julioc1970 @FranmerMS @LaurianeDls @TimWatson @zytipunitogu @afinvestigatio1 @Ecom_Nation @Aquastar_IT
2/10/2015,9:46,pcouril,Comment déployer #Office2016 avec des #GPO et du #PowerShell: https://t.co/S7h74yp9Wc cc @patricg @FranmerMS @squastana @ArnaudLheureux
2/10/2015,9:11,pcouril,Oh surprise surprise #Exchange2016 est dispo sur #MSDN cc @OfficeFrance @Technet_France @squastana @FranmerMS @ArnaudLheureux @psauliere
1/10/2015,16:37,FranmerMS,@GwenNedellec Merci pour cette journée.... A refaire 😃
1/10/2015,16:36,FranmerMS,RT @GwenNedellec: Un auditoire attentif et conquis par la vision @Microsoft sur #PowerBI #BigData #Mobilité Merci @FranmerMS  https://t.co/…
1/10/2015,16:36,FranmerMS,@Oleapnantes Merci à vous pour l'organisation. A bientôt 😊
1/10/2015,16:35,FranmerMS,RT @Oleapnantes: Merci @FranmerMS pour cette matinée sur la #Data #Microsoft et #PowerBI ! http://t.co/3Wr7WEzknR
1/10/2015,15:05,GwenNedellec,Un auditoire attentif et conquis par la vision @Microsoft sur #PowerBI #BigData #Mobilité Merci @FranmerMS  https://t.co/t9Asi4xcyS
1/10/2015,14:56,Oleapnantes,Merci @FranmerMS pour cette matinée sur la #Data #Microsoft et #PowerBI ! http://t.co/3Wr7WEzknR
1/10/2015,8:41,FranmerMS,RT @Oleapnantes: #bigdata #microsoft et #powerbi @FranmerMS  au Hub Creatic
1/10/2015,8:22,SoftFluentFR,Octobre: les #events autour des tech #Microsoft #dev @FranmerMS @rousseau_michel @dupuyjs  http://t.co/Jeikr6fOGx http://t.co/fuD8IZkvJp
1/10/2015,8:10,FranmerMS,Présentation des solutions Microsoft BI et Big Data à Nantes avec Oleap #Microsoft #BigData
1/10/2015,8:10,Oleapnantes,#bigdata #microsoft et #powerbi @FranmerMS  au Hub Creatic
30/09/2015,20:48,FranmerMS,What’s new in Project 2016 - Office Blogs https://t.co/TSvdQKHMmx
30/09/2015,20:18,FranmerMS,More Reporting Services enhancements in SQL Server 2016 CTP 2.4 - http://t.co/qYXWIu6Acu
30/09/2015,19:12,FranmerMS,SQL Server Data Tools Preview update for September 2015 - SQL Server Data Tools Team Blog - Site Home - MSDN Blogs http://t.co/KYh5fR7bqT
30/09/2015,17:56,FranmerMS,Visualize your Azure Audit Logs with Power BI - PowerBI - Site Home - MSDN Blogs http://t.co/Vj80EB3VhO
30/09/2015,17:47,FranmerMS,SQL Server 2016 Community Technology Preview 2.4 is available - SQL Server Team Blog - Site Home - TechNet Blogs http://t.co/GVNxCQnqD9
30/09/2015,16:37,FranmerMS,Power BI Weekly Service Update - PowerBI - Site Home - MSDN Blogs http://t.co/v2JoGeihyW
